size,subject,layer,shape,mean_r,median_r,std_r,min_r,max_r,nan_count,inf_count,zero_ratio,positive_ratio,file
65B,5,17,"(10242,)",0.05542007592283873,0.061865552440029094,0.035048220003678875,-0.16907817730872157,0.18102799827896468,0,0,0.0,0.929701230228471,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer17/base_subj5_corrlh.npy
65B,6,17,"(10242,)",0.007836660082455808,0.008583357903160421,0.011597061513207928,-0.14205660656666003,0.12814535504240884,0,0,0.0,0.9154462019136888,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer17/base_subj6_corrlh.npy
65B,7,17,"(10242,)",0.05672536941470407,0.05937574325269644,0.01597046467345956,-0.10983121085945997,0.12151071693150417,0,0,0.0,0.9787150947080648,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer17/base_subj7_corrlh.npy
65B,8,17,"(10242,)",0.17899817393120238,0.19517716958709572,0.05805702845654805,-0.19009295401504672,0.25376229325657906,0,0,0.0,0.9629955086897091,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer17/base_subj8_corrlh.npy
65B,4,18,"(10242,)",0.04404451489748728,0.04855482817042753,0.018092348052280053,-0.13323053540905588,0.10647623678934812,0,0,0.0,0.9639718804920914,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer18/base_subj4_corrlh.npy
65B,5,18,"(10242,)",0.08422539335824188,0.09639319312963522,0.036714552337101115,-0.15886075314236248,0.21003747821943147,0,0,0.0,0.9440538957234915,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer18/base_subj5_corrlh.npy
65B,6,18,"(10242,)",-0.014844777136500545,-0.017135815694423254,0.015169357349441439,-0.12023199020131223,0.13798254866676374,0,0,0.0,0.07156805311462605,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer18/base_subj6_corrlh.npy
65B,7,18,"(10242,)",0.05839717902947381,0.06177654070129136,0.01540954383259118,-0.12127602728528189,0.1160090159593415,0,0,0.0,0.980863112673306,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer18/base_subj7_corrlh.npy
65B,8,18,"(10242,)",0.14364723527844964,0.1576701216063078,0.050938354134578825,-0.19574855470818134,0.2364505353982596,0,0,0.0,0.9592852958406561,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer18/base_subj8_corrlh.npy
65B,4,19,"(10242,)",0.03908300508434179,0.04163886933907639,0.014430921343952633,-0.1260348292817183,0.1326514405898055,0,0,0.0,0.9734426869752002,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer19/base_subj4_corrlh.npy
65B,5,19,"(10242,)",-0.0038955370575078046,-0.0041381871639755985,0.016867699379301025,-0.12045013792033235,0.13835689916769525,0,0,0.0,0.269966803358719,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer19/base_subj5_corrlh.npy
65B,6,19,"(10242,)",-0.041676778277140995,-0.045091175673320244,0.014985058678545804,-0.09441590201468565,0.07516859719419844,0,0,0.0,0.03348955282171451,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer19/base_subj6_corrlh.npy
65B,7,19,"(10242,)",0.011905911918558765,0.012787574381254944,0.009970439325487353,-0.086016710062448,0.11614639550770073,0,0,0.0,0.9428822495606327,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer19/base_subj7_corrlh.npy
65B,8,19,"(10242,)",0.05922536081386991,0.06448183672021013,0.02447342104132242,-0.15989285029322825,0.18546205168233926,0,0,0.0,0.9592852958406561,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer19/base_subj8_corrlh.npy
65B,4,2,"(10242,)",0.04572430952051579,0.047645851549526316,0.014965502546333548,-0.12542999662876578,0.13572675493803932,0,0,0.0,0.9777387229056825,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer2/base_subj4_corrlh.npy
65B,5,2,"(10242,)",0.11373762100567926,0.1289711807938536,0.047004666459795987,-0.15299761965648562,0.21751578736812893,0,0,0.0,0.9461042765084944,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer2/base_subj5_corrlh.npy
65B,6,2,"(10242,)",0.0366220408172758,0.03798800186605311,0.011621034833548836,-0.07589960759874731,0.0987649507796802,0,0,0.0,0.9793009177894942,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer2/base_subj6_corrlh.npy
65B,7,2,"(10242,)",0.072857308389217,0.07760539212487759,0.0213593452076376,-0.13859801086006243,0.13795973422040608,0,0,0.0,0.974614333138059,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer2/base_subj7_corrlh.npy
65B,8,2,"(10242,)",0.23336708880409007,0.25589755240981027,0.08152594411771681,-0.2578395096034367,0.31521579233707303,0,0,0.0,0.960456942003515,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer2/base_subj8_corrlh.npy
65B,4,20,"(10242,)",0.04516381681894698,0.05207429749038443,0.02446159488503799,-0.1558531106673852,0.14586070104521118,0,0,0.0,0.9440538957234915,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer20/base_subj4_corrlh.npy
65B,5,20,"(10242,)",0.04118617982437326,0.04356451202859127,0.02048457631671228,-0.10947080410219764,0.14250834064235182,0,0,0.0,0.9528412419449326,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer20/base_subj5_corrlh.npy
65B,6,20,"(10242,)",0.0451848981951018,0.04820545134459651,0.014232483431984569,-0.08840526537371698,0.1027176582637568,0,0,0.0,0.9741261472368677,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer20/base_subj6_corrlh.npy
65B,7,20,"(10242,)",0.08421100178056058,0.08901911922470257,0.021610976575444724,-0.184251222426294,0.17506786507806735,0,0,0.0,0.9809607498535442,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer20/base_subj7_corrlh.npy
65B,8,20,"(10242,)",0.1301361881838337,0.14240013899063658,0.0453557812103591,-0.16959275645945346,0.22067200625450722,0,0,0.0,0.9609451279047061,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer20/base_subj8_corrlh.npy
65B,4,21,"(10242,)",0.07707041992847928,0.08230927248239595,0.021812842681427982,-0.12731892801875885,0.13926686320061954,0,0,0.0,0.9770552626440149,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer21/base_subj4_corrlh.npy
65B,5,21,"(10242,)",0.03437922494783317,0.043869326919955064,0.035463916866047634,-0.17831287043105554,0.17121608614488035,0,0,0.0,0.8800039054872095,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer21/base_subj5_corrlh.npy
65B,6,21,"(10242,)",-0.016624918551502357,-0.01793109906989338,0.01001293402180658,-0.13371861670461282,0.09410464072566957,0,0,0.0,0.04491310290958797,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer21/base_subj6_corrlh.npy
65B,7,21,"(10242,)",0.041859841595682436,0.04396251526790673,0.01054346385683775,-0.08259004670723735,0.08960026104319062,0,0,0.0,0.9815465729349736,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer21/base_subj7_corrlh.npy
65B,8,21,"(10242,)",0.2159550247147035,0.23866245320487195,0.08093747759725942,-0.2531968248257201,0.2991209066056776,0,0,0.0,0.9578207381370826,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer21/base_subj8_corrlh.npy
65B,4,22,"(10242,)",0.013077657835766773,0.017404094213780356,0.020954756623219262,-0.15882751407047674,0.09615779946805655,0,0,0.0,0.8637961335676626,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer22/base_subj4_corrlh.npy
65B,5,22,"(10242,)",0.03078186564236004,0.036628731278088106,0.024938668355564384,-0.15479374209873603,0.15735919164829584,0,0,0.0,0.9137863698496388,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer22/base_subj5_corrlh.npy
65B,6,22,"(10242,)",-0.0355897273318419,-0.037253501015313745,0.011736655233056633,-0.09639624307856239,0.08317288208116272,0,0,0.0,0.022261277094317515,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer22/base_subj6_corrlh.npy
65B,7,22,"(10242,)",0.07491824605225984,0.07761584431818228,0.02190916475378432,-0.22059189957749517,0.23569139720027785,0,0,0.0,0.982132396016403,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer22/base_subj7_corrlh.npy
65B,8,22,"(10242,)",0.11731015615003362,0.12802610452139118,0.04132008222609061,-0.1777893323068126,0.22536693858502393,0,0,0.0,0.960456942003515,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer22/base_subj8_corrlh.npy
65B,4,23,"(10242,)",0.0822003483977867,0.08922457362813274,0.02251977644270888,-0.1694951497949732,0.1163792285290276,0,0,0.0,0.9771528998242531,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer23/base_subj4_corrlh.npy
65B,5,23,"(10242,)",0.0749917258894733,0.08008381758369411,0.03636355171346088,-0.196450255060616,0.21967109008758087,0,0,0.0,0.9481546572934973,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer23/base_subj5_corrlh.npy
65B,6,23,"(10242,)",0.010426574737378113,0.011163941093348836,0.008965525509141866,-0.12088517171612159,0.088846318152495,0,0,0.0,0.9443468072642062,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer23/base_subj6_corrlh.npy
65B,7,23,"(10242,)",0.06995258243615873,0.07430601156773564,0.017922832720586257,-0.11574775009201813,0.1183131989618029,0,0,0.0,0.9790080062487795,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer23/base_subj7_corrlh.npy
65B,8,23,"(10242,)",0.15955635228204723,0.17442976360895418,0.05340009043602757,-0.20561930688618163,0.2390185430726254,0,0,0.0,0.9627025971489943,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer23/base_subj8_corrlh.npy
65B,4,24,"(10242,)",0.11648636408600267,0.12728329365819202,0.033739136729097355,-0.17131870745671002,0.1791675439443629,0,0,0.0,0.974614333138059,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer24/base_subj4_corrlh.npy
65B,5,24,"(10242,)",0.030657900550904806,0.035446053627396404,0.02280268851264793,-0.16018635247868113,0.20744090952085692,0,0,0.0,0.9237453622339387,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer24/base_subj5_corrlh.npy
65B,6,24,"(10242,)",0.04372885397646391,0.04835008014647836,0.021006866050177916,-0.1437230118139853,0.13619024465565932,0,0,0.0,0.9552821714508885,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer24/base_subj6_corrlh.npy
65B,7,24,"(10242,)",0.04720194205547846,0.04970573025798884,0.02014198433044586,-0.13755553801529108,0.17830836146108991,0,0,0.0,0.9681702792423355,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer24/base_subj7_corrlh.npy
65B,8,24,"(10242,)",0.13969856744994044,0.15406094407522491,0.05179293829337333,-0.1978662798977709,0.24355177148421414,0,0,0.0,0.9578207381370826,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer24/base_subj8_corrlh.npy
65B,4,25,"(10242,)",0.07020116830265154,0.07533149296457817,0.020830217660547955,-0.15704813711733318,0.14674006562714187,0,0,0.0,0.9760788908416325,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer25/base_subj4_corrlh.npy
65B,5,25,"(10242,)",0.0461192253138247,0.04857483672183773,0.029254541189852004,-0.19018397108631618,0.21422808269196178,0,0,0.0,0.9408318687756297,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer25/base_subj5_corrlh.npy
65B,6,25,"(10242,)",-0.0175196207826137,-0.019061574950610394,0.009422747917546832,-0.09234155974374195,0.07074841006607013,0,0,0.0,0.04745166959578207,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer25/base_subj6_corrlh.npy
65B,7,25,"(10242,)",-0.007468680299869714,-0.008717650288962545,0.013075404566388163,-0.09311202407800084,0.0941222552292687,0,0,0.0,0.11687170474516696,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer25/base_subj7_corrlh.npy
65B,8,25,"(10242,)",0.08665386085269072,0.09696190098076454,0.03881390775325104,-0.1573394721576577,0.17035081287053666,0,0,0.0,0.953427065026362,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer25/base_subj8_corrlh.npy
65B,4,26,"(10242,)",0.09385543108388823,0.10362451209453347,0.03129467108139059,-0.14991983450458524,0.14974907349487904,0,0,0.0,0.9653388010154267,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer26/base_subj4_corrlh.npy
65B,5,26,"(10242,)",0.041379399995961075,0.041787188427064,0.04458251318168694,-0.29146423624186635,0.22881115597170226,0,0,0.0,0.8879125170865065,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer26/base_subj5_corrlh.npy
65B,6,26,"(10242,)",-0.01687081185962106,-0.01827607803771284,0.009939019478468585,-0.11785359545228175,0.07471758802016484,0,0,0.0,0.04754930677602031,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer26/base_subj6_corrlh.npy
65B,7,26,"(10242,)",-0.06108587574053033,-0.06388103487284111,0.016206364968213267,-0.11844887704694264,0.143365609772689,0,0,0.0,0.018941612966217537,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer26/base_subj7_corrlh.npy
65B,8,26,"(10242,)",0.16294690517075489,0.17648570902529473,0.050692332047762634,-0.1843295502241719,0.2360327613082731,0,0,0.0,0.9689513766842414,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer26/base_subj8_corrlh.npy
65B,4,28,"(10242,)",0.06960103541448302,0.07466174607988167,0.021671683765099883,-0.14221569088134153,0.21674222866799814,0,0,0.0,0.9743214215973443,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer28/base_subj4_corrlh.npy
65B,5,28,"(10242,)",0.041742798257695814,0.04575258367051319,0.020601075372278975,-0.13279376677870686,0.11424574392530815,0,0,0.0,0.9473735598515914,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer28/base_subj5_corrlh.npy
65B,6,28,"(10242,)",-0.011542932033332046,-0.013712928418878237,0.014427169455229203,-0.09776995387179786,0.1143021065745724,0,0,0.0,0.08328451474321422,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer28/base_subj6_corrlh.npy
65B,7,28,"(10242,)",0.0712405191529665,0.07519906239408194,0.018137877660399253,-0.1122328790198851,0.15140883413059225,0,0,0.0,0.9806678383128296,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer28/base_subj7_corrlh.npy
65B,8,28,"(10242,)",0.16761731444962114,0.1848408561080005,0.06244254657643249,-0.22048460007249293,0.24293384156045886,0,0,0.0,0.9565514547939855,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer28/base_subj8_corrlh.npy
65B,4,29,"(10242,)",0.08924686578473448,0.094456586730128,0.02407371547759755,-0.15346416577772842,0.16720305923081138,0,0,0.0,0.9791056434290177,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer29/base_subj4_corrlh.npy
65B,5,29,"(10242,)",0.01945837924542361,0.02283356773183023,0.016812289916499107,-0.10672597967842554,0.16301761330158754,0,0,0.0,0.905584846709627,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer29/base_subj5_corrlh.npy
65B,6,29,"(10242,)",-0.02464767792713865,-0.025783220157783095,0.012078565662638152,-0.16720976494062215,0.060667137723020376,0,0,0.0,0.035344659246240966,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer29/base_subj6_corrlh.npy
65B,7,29,"(10242,)",0.015367453741027519,0.015382444425780958,0.014491141987499305,-0.11148373592371652,0.14323075869409427,0,0,0.0,0.9335090802577621,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer29/base_subj7_corrlh.npy
65B,8,29,"(10242,)",0.12574292761252945,0.1378323670551761,0.04423124279682275,-0.16694961748543424,0.1735146161549947,0,0,0.0,0.9597734817418473,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer29/base_subj8_corrlh.npy
65B,4,3,"(10242,)",0.09359940477370092,0.09895246324094681,0.026536699161856765,-0.18392880432862913,0.19710802595469679,0,0,0.0,0.9769576254637766,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer3/base_subj4_corrlh.npy
65B,5,3,"(10242,)",0.12208733396519744,0.13273408034224876,0.049322604285983944,-0.24745700621020278,0.23132181137806768,0,0,0.0,0.956746729154462,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer3/base_subj5_corrlh.npy
65B,6,3,"(10242,)",0.037289066199215834,0.04250516324844086,0.025028928980075523,-0.20202436268177187,0.1566664128746864,0,0,0.0,0.9404413200546768,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer3/base_subj6_corrlh.npy
65B,7,3,"(10242,)",0.01065325259461686,0.011888351471904875,0.01347185849830567,-0.13686840179469206,0.13947835289781677,0,0,0.0,0.9338019917984769,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer3/base_subj7_corrlh.npy
65B,8,3,"(10242,)",0.1321756966774901,0.14590183143300536,0.05034181377020494,-0.17799949884691021,0.19851582729522063,0,0,0.0,0.9583089240382737,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer3/base_subj8_corrlh.npy
65B,4,30,"(10242,)",0.12776480721300734,0.13880862261498042,0.03768363384355328,-0.23025904214126092,0.19261863902636026,0,0,0.0,0.9738332356961531,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer30/base_subj4_corrlh.npy
65B,5,30,"(10242,)",0.025491107524397313,0.02986871229962368,0.019879391185757336,-0.1149342625446575,0.15690802052040673,0,0,0.0,0.9173989455184535,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer30/base_subj5_corrlh.npy
65B,6,30,"(10242,)",0.01804055706479319,0.019521563743043594,0.010450157679666545,-0.11039122717395328,0.08112680704728789,0,0,0.0,0.9550868970904121,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer30/base_subj6_corrlh.npy
65B,7,30,"(10242,)",0.08033179013187705,0.08324183897023321,0.016013948918051617,-0.09220907129018602,0.13110500136625303,0,0,0.0,0.989162272993556,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer30/base_subj7_corrlh.npy
65B,8,30,"(10242,)",0.19935543107922557,0.22051049794296054,0.07644482790767737,-0.25145323454771773,0.281021510813258,0,0,0.0,0.956746729154462,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer30/base_subj8_corrlh.npy
65B,4,31,"(10242,)",0.03469525811269561,0.0379656597078882,0.016714344588719725,-0.11528630071707835,0.12331195514928328,0,0,0.0,0.9573325522358914,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer31/base_subj4_corrlh.npy
65B,5,31,"(10242,)",0.09040088592979,0.10378519062174431,0.03980876969887211,-0.17023412006534103,0.15200787852988598,0,0,0.0,0.9437609841827768,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer31/base_subj5_corrlh.npy
65B,6,31,"(10242,)",0.036202187589489974,0.038895097043800536,0.013080133032600664,-0.09607012339052538,0.12098229276995848,0,0,0.0,0.9671939074399531,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer31/base_subj6_corrlh.npy
65B,7,31,"(10242,)",0.08093278512729604,0.08567944881932085,0.01864738487854514,-0.09478910000606913,0.11217508092402212,0,0,0.0,0.9831087678187854,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer31/base_subj7_corrlh.npy
65B,8,31,"(10242,)",0.17122826922976622,0.18828426131739984,0.061338161283801394,-0.21468723264492923,0.25067942627877643,0,0,0.0,0.9588947471197031,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer31/base_subj8_corrlh.npy
65B,4,32,"(10242,)",0.10439937471757907,0.11149116974492784,0.0317919413306416,-0.15833040353144012,0.20540865138244546,0,0,0.0,0.9756883421206796,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer32/base_subj4_corrlh.npy
65B,5,32,"(10242,)",-0.023834372830381746,-0.027015998826806373,0.018214898210755677,-0.15332636593861385,0.1269129380358758,0,0,0.0,0.07449716852177309,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer32/base_subj5_corrlh.npy
65B,6,32,"(10242,)",0.014181473997783075,0.015026665867691899,0.007334726855856437,-0.07075652526111187,0.07605512957224922,0,0,0.0,0.958797109939465,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer32/base_subj6_corrlh.npy
65B,7,32,"(10242,)",0.0791964475809548,0.08227497392570543,0.023201600499954327,-0.1484397258600876,0.19181847592778134,0,0,0.0,0.9813512985744972,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer32/base_subj7_corrlh.npy
65B,8,32,"(10242,)",0.14985138747516624,0.16364813598660716,0.05168936665288465,-0.18019078448554585,0.240140710740068,0,0,0.0,0.9623120484280414,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer32/base_subj8_corrlh.npy
65B,4,33,"(10242,)",0.07672853449606032,0.08330455956527745,0.023774251733529806,-0.14483293736802685,0.1465500318011411,0,0,0.0,0.9740285100566296,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer33/base_subj4_corrlh.npy
65B,5,33,"(10242,)",0.05561874584269555,0.056965751780650886,0.036407219917138,-0.15757452541937106,0.18440817109174606,0,0,0.0,0.935071275141574,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer33/base_subj5_corrlh.npy
65B,6,33,"(10242,)",0.0459932340656582,0.05052077866448746,0.021143025311556932,-0.14885731965709348,0.15283495246432804,0,0,0.0,0.9571372778754149,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer33/base_subj6_corrlh.npy
65B,7,33,"(10242,)",0.0439154737192027,0.04627226807452084,0.01307572609499454,-0.08199767811578454,0.12162185576179793,0,0,0.0,0.9791056434290177,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer33/base_subj7_corrlh.npy
65B,8,33,"(10242,)",0.19769723743028317,0.21687246707683838,0.06840372321775573,-0.21925310609605825,0.26108537353877936,0,0,0.0,0.9606522163639915,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer33/base_subj8_corrlh.npy
65B,4,34,"(10242,)",0.11605894752233396,0.12659912608625856,0.032944731988966226,-0.21430481187142708,0.1622982860124988,0,0,0.0,0.9751025190392502,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer34/base_subj4_corrlh.npy
65B,5,34,"(10242,)",0.053232477672180596,0.06385609020000504,0.03270714374213165,-0.16141760196263882,0.1388213811128601,0,0,0.0,0.9212067955477445,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer34/base_subj5_corrlh.npy
65B,6,34,"(10242,)",-0.02840972989446138,-0.029959344509184367,0.009684362318013106,-0.07305212274385606,0.07927472844425233,0,0,0.0,0.027631322007420425,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer34/base_subj6_corrlh.npy
65B,7,34,"(10242,)",0.053836148306757,0.05536509450319512,0.017470074739012298,-0.09501974100422787,0.14790771394836005,0,0,0.0,0.9810583870337825,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer34/base_subj7_corrlh.npy
65B,8,34,"(10242,)",0.17112015465741012,0.18887356232246377,0.06266299051253799,-0.21681441586731687,0.27665806140821064,0,0,0.0,0.9566490919742238,/media/i9a2/WindowsData/Wsh/Brain_LLM_Project/4_Results_fmriprep25_test/llama/65B/base/layer34/base_subj8_corrlh.npy
